SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
6615,"b'SOAWKUR12A8C1402E1'",174382,"b'The Best Of Antonio Carlos Jobim'","b'AREYIHC1187B99CE0B'",,"b''",,"b'Brasilian Tropical Orchestra'",0.0,191.03302,6,0.186,90.336,3,0.405,"b'Retrato Em Branco E Preto'",0
6616,"b'SOBEJLH12A8C13B743'",208829,"b'Gridshift'","b'ARO0EUG1187B9AC250'",,"b''",,"b'Portable'",0.0,369.60608,11,0.34,123.295,4,0.76,"b"Don't Give Up"",2002
6617,"b'SODCEXU12AB018B07E'",470734,"b'Hai Shava'","b'ARH4N0N1187FB3E1F1'",,"b''",,"b'Malkit Singh'",0.0,354.66404,2,0.721,107.245,3,0.854,"b'Dhol Ton Bina'",1993
6618,"b'SOSPPHQ12A58A7C079'",508143,"b'Tesoros De Colecci\xc3\xb3n'","b'ARQHLIO1187B98AA6A'",,"b''",,"b'Jay P\xc3\xa9rez'",0.0,223.65995,7,0.607,101.901,4,0.178,"b'Voy A Olvidarme'",0
6619,"b'SOEGWFT12A6D4F89FD'",64495,"b'Terminate Damnation'","b'ARC7C241187B990F7F'",33.74831,"b'Atlanta GA'",-84.39111,"b'Becoming The Archetype'",0.0,308.74077,8,0.326,198.464,4,0.074,"b'Ex Nihilo'",2005
6620,"b'SONFHNY12A8C134D9A'",196569,"b"Adam Richman Live at Maxwell's 02/28/2006"","b'AREF29Y1187B9AAFA3'",,"b''",,"b'Adam Richman'",0.0,344.94649,3,0.68,127.677,1,0.17,"b'From The Pain'",2005
6621,"b'SOFIMNM12AB017A873'",328154,"b'15\xc2\xb0 Off Cool'","b'ARHN74X1187B98D79F'",,"b'Galveston TX'",,"b'Bill Engvall'",0.0,307.09506,10,0.397,126.341,1,0.576,"b'15\xc2\xba Off Cool (Album Version)'",0
6622,"b'SONDNEJ12AB0186FAC'",511379,"b'The Singles Collection'","b'ARHLYXD11F50C4B49E'",,"b''",,"b'Bruisers'",0.0,143.62077,0,0.806,97.341,4,0.684,"b'Bloodshed'",0
6623,"b'SOSUCQN12A8C141DFF'",522636,"b'The Way We Love'","b'AR3USQW1187FB4A90D'",,"b''",,"b'Bebo Norman'",0.0,219.45424,5,0.832,90.191,4,0.933,"b'Sunday'",2006
6624,"b'SOTUHWT12A58A7ABA9'",104838,"b'Process Of Belief'","b'AR46CAD1187FB4D84B'",34.05349,"b'Los Angeles Ca'",-118.24532,"b'Bad Religion'",0.0,239.882,2,0.393,112.918,4,0.541,"b'Epiphany'",2002
6625,"b'SOKNZJM12A8C13CC0F'",217171,"b'Best Of'","b'ARFNJ4O1187B9A204B'",52.47859,"b'Birmingham England'",-1.9086,"b'Broadcast'",0.0,227.89179,0,1.0,128.656,4,1.0,"b'Cool Kid'",0
6626,"b'SONPCNG12AB0184E68'",671611,"b'Hip Hop Street Party_ Vol. 4'","b'AREUMQS1187FB3AC8F'",43.71371,"b'Senigallia Italy'",13.22305,"b'Fabri Fibra'",0.0,228.67546,7,0.121,92.526,4,1.0,"b'Io non ti invidio'",0
6627,"b'SOPDDDX12A8C145BD7'",378995,"b"Award-Winning Movie Themes : The 70's"","b'ARYKFVV1187FB3CA6B'",,"b''",,"b'The London Pops Orchestra'",0.0,180.4273,5,0.02,103.068,4,0.221,"b'Imperial March'",0
6628,"b'SORKPVE12A81C20227'",133241,"b'Van Halen Live: Right Here_ Right Now'","b'ARNLO5S1187B9B80CC'",,"b'Pasadena CA'",,"b'Van Halen'",0.0,321.72363,9,0.801,130.685,4,0.863,"b'Runaround (Live Version)'",0
6629,"b'SOAVCCW12A8C13FAD4'",250759,"b"Hoping That You're Hoping"","b'ARUVPZF1187FB4880D'",,"b'Tennessee'",,"b'Charlie Louvin'",0.0,156.60363,2,0.205,90.481,4,0.619,"b'Love And Wealth'",0
6630,"b'SOGCCDG12AB0180441'",386910,"b'Toby Love'","b'ARQEPTZ1187FB4CD36'",,"b'US'",,"b'Toby Love featuring Rakim & Ken-Y'",0.0,260.28363,8,0.518,134.012,4,0.591,"b'Tengo Un Amor'",2007
6631,"b'SOWHCEB12A8AE476C4'",279635,"b'Bleeding Love'","b'ARY80281187FB3E380'",56.65286,"b'Scotland'",-3.99667,"b'Sandi Thom'",0.0,261.72036,7,0.614,96.171,4,1.0,"b'Bleeding Love'",0
6632,"b'SOHYFPE12A6702090B'",12758,"b'All Or Nothing'","b'AR2XI6G1187B9AE7DA'",,"b'Bronx NY'",,"b'Fat Joe'",0.0,235.20608,2,0.249,80.865,4,1.0,"b'My FoFo  (Album Version - Amended)'",2005
6633,"b'SOSUJVC12A6D4F45F5'",25685,"b'Ode To Bobbie Gentry... The Capitol Years'","b'ARQXAUH1187B9BA010'",33.90698,"b'Chickasaw County MS'",-88.95535,"b'Bobbie Gentry'",0.0,156.21179,7,0.661,99.777,1,0.416,"b'Reunion'",1968
6634,"b'SOLZHTJ12A8C1370B8'",250871,"b'Zen Peace'","b'ARFEV5S1187B99F2EA'",56.95468,"b'Canada'",-98.30897,"b'Aeoliah'",0.0,269.29587,3,0.504,136.749,3,0.318,"b'Temple Bells'",0
6635,"b'SOWALNK12AB018A5DD'",820294,"b'European Monsoon'","b'ARN4IYF1187FB49D76'",,"b''",,"b'Pagan Wanderer Lu'",0.0,236.01587,0,0.987,85.073,3,0.719,"b'The Island etc.'",0
6636,"b'SOXEBSL12AC960D95C'",692284,"b'Le Pr\xc3\xa9sent'","b'ARABS971187B9A8509'",,"b''",,"b"France D' Amour"",0.0,232.202,6,0.462,57.091,1,0.0,"b'Ailleurs'",1992
6637,"b'SOVJPHX12A6D4F9D48'",53747,"b'Can You Feel It'","b'ARZCHLM1187FB495C3'",,"b'Brooklyn NY'",,"b'Ray Barretto'",0.0,270.88934,7,0.556,133.12,5,0.929,"b'Whirlpool (LP Version)'",0
6638,"b'SOBMXKO12A8C138F28'",154651,"b'Flesh And Bone (Intl. World Territory)'","b'AREMOC71187B996C2F'",,"b''",,"b'Lara Fabian'",0.0,222.64118,10,0.445,139.711,4,0.337,"b'Surrender To Me'",0
6639,"b'SONCJLY12AB0187193'",756277,"b'Perverting Mankind'","b'ARI28VJ1187FB4EAD7'",,"b''",,"b'Slackbaba'",0.0,330.39628,7,0.639,120.016,4,0.804,"b'The Real Trick'",2010
6640,"b'SOWSDYA12A8C134D67'",143438,"b'The Hits'","b'ARVNGA71187FB3C107'",,"b'Jackson MS'",,"b'Faith Hill'",0.0,219.84608,7,0.693,118.077,3,0.583,"b'Red Umbrella (Album Version)'",2007
6641,"b'SOWQNJG12A8C142B24'",475992,"b'Grim Prospects Remixes - Grim Prospects Will Never End'","b'AR3WMW01187B9921F7'",,"b''",,"b'Schizoid'",0.0,80.09098,11,0.51,54.316,1,0.0,"b'Grim Prospects (Harsh Remix)'",0
6642,"b'SOBAORS12A6D4F6820'",21648,"b'Chasing Daylight'","b'AREPD8D1187FB3F5BC'",,"b'Gainesville FL'",,"b'Sister Hazel'",0.0,235.72853,10,0.799,217.13,4,0.326,"b'Come Around (LP Version)'",2003
6643,"b'SOTKTCQ12AB01863FF'",409164,"b'Joe Sent Me'","b'ARZFRQM1187B9A9772'",,"b''",,"b'Vanessa Daou'",0.0,252.86485,4,0.061,113.968,4,0.558,"b'Black & White'",0
6644,"b'SOERZVM12A8C13C5A4'",165392,"b'Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng'","b'AR8QHU51187B9A3341'",,"b''",,"b'Leo Ku'",0.0,203.57179,6,0.639,118.062,4,0.988,"b'Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng'",0
6645,"b'SOPMWKF12AC961828D'",599504,"b'Spirits In The Material World: A Reggae Tribute To The Police'","b'ARN1SGT1187B9AC5A4'",18.11526,"b'Jamaica'",-77.27348,"b'Inner Circle'",0.0,227.81342,0,0.783,90.018,4,0.144,"b"Bed's Too Big Without You"",2008
6646,"b'SOAYQTY12A6701D156'",53753,"b'In Person At El Matador'","b'ARODFDS1187FB57348'",,"b'Niteroi Brazil'",,"b'Sergio Mendes'",0.0,157.67465,9,0.015,155.792,1,0.0,"b'O Morro (Live At El Matador_ San Francisco)'",0
6647,"b'SONDHSJ12A8C13F60C'",321191,"b'Sexy Fountain Noise'","b'ARM1ELZ1187FB49FC1'",,"b''",,"b'Lexie Mountain Boys'",0.0,239.56853,6,0.378,51.931,1,0.0,"b'Lullaby For The Dead In Our Life'",2006
6648,"b'SOXVGNX12A8C13D8A3'",297928,"b'Live At Vega'","b'AR0N8D61187FB3D0D6'",,"b'Bergen Norway'",,"b'Kaizers Orchestra'",0.0,317.49179,6,0.472,108.377,4,0.904,"b'Ompa Til Du D\xc3\xb6r'",0
6649,"b'SOQHWMN12A6701E2D9'",9844,"b'Siren Song Of The Counter-Culture'","b'ARZWK2R1187B98F09F'",,"b'Chicago'",,"b'Rise Against'",0.0,200.12363,6,0.823,184.591,3,0.923,"b'Swing Life Away'",2003
6650,"b'SOUMRKX12AB017EAF9'",534764,"b'Perfection'","b'ARYORUX11F4C846890'",59.85845,"b'Uppsala'",17.64405,"b'Perfection'",0.0,251.95057,7,0.579,127.555,4,0.279,"b'Yesss Lord...'",0
6651,"b'SOYCOZK12AC9070EB7'",737179,"b'DAVIS_ C.: Cranford (Davis)'","b'ARV5O111187B9A3F3A'",47.61002,"b'Bellevue Washington USA'",-122.18755,"b'Carl Davis'",0.0,157.64853,3,0.638,66.529,7,0.513,"b'Cranford: Holbrook'",0
6652,"b'SODTGIO12AB0183F81'",752497,"b'Music History - Reggae'","b'ARSTA431187B9A3599'",18.01571,"b'Kingston Jamaica'",-76.79731,"b'Dennis Brown'",0.0,468.16608,7,0.388,143.973,4,0.381,"b'The drifter'",0
6653,"b'SOLBBCS12AC468D6D0'",735639,"b'Conniff Meets Butterfield'","b'ARXZIHJ1187B9A4ED9'",41.94508,"b'Attleboro MA'",-71.28109,"b'Ray Conniff'",0.0,172.30322,0,0.407,148.929,4,0.367,"b'Something To Remember You By'",0
6654,"b'SOLYISV12AC4687272'",598190,"b'The X-Factor (Side B)'","b'ARTHEAP122BCFCD0B2'",,"b''",,"b'DJ X-Change'",0.0,188.78649,11,0.364,102.662,1,1.0,"b'Zoned Out'",0
6655,"b'SOQHXOA12A8C136BF9'",151102,"b'Live At The Blue Note'","b'AR9JNFU1187B9B9868'",,"b''",,"b'Gal Costa'",0.0,230.47791,2,0.507,123.871,4,0.433,"b'Wave'",1999
6656,"b'SOLVETC12AF72A6740'",343217,"b"You're Safe"","b'ARI0PUX1187FB3F215'",54.31392,"b'Lewisham London England'",-2.23218,"b'Maxi Priest'",0.0,292.25751,0,0.379,167.278,1,0.0,"b'Caution'",1991
6657,"b'SOZHGUS12AB0183E50'",768882,"b'Carroll Thompson'","b'AR009211187B989185'",,"b''",,"b'Carroll Thompson'",0.0,188.15955,4,0.292,127.506,1,0.0,"b'Change'",0
6658,"b'SOLSYJA12AB018810D'",465578,"b'Yi Ge Gu Shi'","b'ARXGWZP11F4C83C075'",,"b''",,"b'Leon Lai'",0.0,265.482,11,0.051,130.008,4,0.263,"b'Mei Zi'",0
6659,"b'SOVEJCH12AB0187974'",662047,"b'Tro_ H\xc3\xa5p & Kj\xc3\xa6rlighet'","b'ARSS1OZ1187FB54440'",,"b''",,"b'Mons Leidvin Takle'",0.0,156.13342,7,0.627,113.069,3,0.429,"b'Du Er Venta I Himlen'",0
6660,"b'SOGZQIX12AB018F072'",586392,"b'Mone Zion'","b'AR2XSQR11C8A415656'",,"b''",,"b'Taya wooden'",0.0,267.59791,4,0.443,160.251,4,0.068,"b'Mothers Rastas'",2007
6661,"b'SOLXPTW12AB017D6EB'",340648,"b'Irish Folk Favourites'","b'ARKNICM1187B9B9CE5'",,"b''",,"b'Mick Moloney'",0.0,204.95628,2,0.627,229.749,1,0.0,"b'Medley'",0
6662,"b'SOONJAI12A8C135254'",288833,"b'100 R&B Classics - The Anthems'","b'ARXGWNG1187FB503A5'",,"b''",,"b'Ini Kamoze'",0.0,242.59873,7,0.135,100.339,4,1.0,"b'Here Comes The Hotstepper'",1995
6663,"b'SOLCKVN12AB01873D0'",585297,"b'Taste the Blood Of...'","b'ARK9W051187FB4B783'",,"b''",,"b'Zombina & The Skeletones'",0.0,152.65914,2,0.648,91.018,4,0.801,"b"Can't Break a Dead Girl's Heart"",2002
6664,"b'SOODHEW12A6D4F8E96'",38721,"b'Shoulda Been Home'","b'AR8AVU31187FB42175'",,"b''",,"b'The Robert Cray Band'",0.0,384.522,1,0.272,119.788,4,0.0,"b'Far Away (Album Version)'",0
6665,"b'SOYTSKQ12A8C1373B4'",93181,"b'Jukebox Hits 1940-1951'","b'AR4UJ7O1187B994010'",34.30246,"b'Darlington SC'",-79.87162,"b'Buddy Johnson'",0.0,140.01587,0,0.012,72.74,7,1.0,"b'Did You See Jackie Robinson Hit That Ball?'",2005
6666,"b'SOMFYIV12A58A7F0B5'",287832,"b'Hell On Earth (Explicit)'","b'AREV2491187B9B017E'",,"b'Queensbridge NY'",,"b'Mobb Deep'",0.0,274.1024,9,0.493,91.913,4,1.0,"b'Hell On Earth (Front Lines)'",1996
6667,"b'SOFIGYP12A6D4FA5C7'",53053,"b'The City'","b'ARMPRI31187FB4F7D9'",39.37413,"b'Volos Greece'",22.95775,"b'Vangelis'",0.0,297.66485,7,1.0,163.789,1,0.207,"b'Twilight'",1990
6668,"b'SOYWTMP12AB017B32B'",386910,"b'Toby Love'","b'ARQEPTZ1187FB4CD36'",,"b'US'",,"b'Toby Love Feat. Girlz Talk'",0.0,230.86975,0,0.496,127.971,4,0.55,"b'Yo Quiero Saber'",0
6669,"b'SOQIDYH12A6D4F79EA'",22385,"b'Comatised'","b'ARSQW3I1187B9ACD14'",,"b'London England'",,"b'Leona Naess'",0.0,199.07873,11,0.121,93.259,4,0.863,"b'Chase'",2000
6670,"b'SOGCKGR12AB0184479'",800541,"b"Muad'Dib"","b'ARATH401187B98A7DE'",,"b''",,"b'YZ'",0.0,247.82322,1,0.608,74.413,4,1.0,"b'More than War'",0
6671,"b'SOMCXMF12A6D4FA0EA'",53172,"b'Para Sempre'","b'AR6C8EJ1187FB3F473'",,"b' Ub\xc3\xa1 Minas Gerais'",,"b'Nelson Ned'",0.0,149.4722,7,0.482,164.983,3,0.0,"b'Antes Que Seja Tarde'",0
6672,"b'SOXEXXA12A8C140B83'",312177,"b'Fans'","b'ARF2EHS1187B994F4E'",36.16778,"b'Nashville Tennessee'",-86.77836,"b'Kings Of Leon'",0.0,211.40853,7,0.37,125.19,4,0.98,"b'Woo Hoo'",2007
6673,"b'SOQTWNU12AB0186528'",419161,"b'Spice 1 Presents... Thug Disease'","b'ARSPC9J1187B9A7EA1'",33.74831,"b'Atlanta GA'",-84.39111,"b'Ghetto Mafia'",0.0,267.49342,9,0.0,93.991,4,0.706,"b'Chicken Fed'",0
6674,"b'SORXUZT12AB018AC61'",517480,"b'Brain Patch Error'","b'ARA8X3M1187B9A13CA'",,"b''",,"b'Aphasia'",0.0,984.55465,1,0.571,65.009,4,0.699,"b'mixture of noize (part two: "walter sobchak" - live extract)'",2001
6675,"b'SOZSESR12AC468B782'",735578,"b'The Chi-Lites Live In Concert'","b'ARUEYGC1187FB3D94B'",41.88415,"b'Chicago IL'",-87.63241,"b'The Chi-Lites'",0.0,274.83383,9,0.401,139.925,4,0.0,"b'The Coldest Days Of My Life'",1972
6676,"b'SONQTPR12AC4688276'",744144,"b'When Heaven Falls'","b'ARW8K3V1187B9A4A14'",,"b''",,"b'Swans Of Avon'",0.0,196.54485,4,0.152,166.011,4,0.0,"b'When Heaven Falls'",1995
6677,"b'SOARLQW12A6D4FAC77'",176242,"b'Da Bomb Vol 6'","b'ARJ4B7V1187FB4CB90'",,"b''",,"b'DJ Godfather'",0.0,45.08689,10,0.187,170.548,1,0.0,"b'From Da Back'",2003
6678,"b'SOAQINO12AB0185F69'",632983,"b'The Man and the City'","b'AR8TCLH1187B9A85E4'",,"b'Firenze Italy'",,"b'Piero Umiliani'",0.0,140.79955,2,0.295,144.474,4,0.0,"b'Centrali termiche'",0
6679,"b'SOJLUMZ12AB0186CA1'",658023,"b'KPM 1000 Series: Gentle Sounds (Volume 2)'","b'AR2D0XK1187B98EC4A'",,"b''",,"b'Johnny Pearson'",0.0,153.70404,5,0.274,113.761,4,0.0,"b'Purple Haze'",0
6680,"b'SOHYEJU12AC3DF9CE7'",694101,"b"Rock 'em Dead"","b'ARNRTFR1269FCD155C'",,"b''",,"b'Adam Richmond'",0.0,36.10077,7,0.006,114.057,3,0.741,"b'Pic & Run'",0
6681,"b'SOOPQHG12AB01872B9'",514078,"b'Yo Yo Get Funky (2009 Remixes)'","b'ARLD4VD1187FB39009'",,"b''",,"b'Fast Eddie'",0.0,278.54322,6,0.844,126.039,4,0.718,"b'Yo Yo Get Funky'",1990
6682,"b'SOSEGYU12AB01847FF'",578298,"b'Signature Songs'","b'ARLQ5EV1187FB4491D'",38.99792,"b'Colorado'",-105.55096,"b'Don Francisco'",0.0,395.15383,9,0.168,97.115,4,0.358,"b'Gotta Tell Somebody'",1991
6683,"b'SOAXEBM12AB017E5F9'",345564,"b'Sir Bernard The Good Knight!'","b'ARID75M1187B9B8341'",,"b''",,"b'Steve Green'",0.0,126.37995,2,0.306,71.065,1,0.282,"b'Launder_ Lather_ Swab & Shower'",0
6684,"b'SOKQGOQ12A8C13931A'",42204,"b"Pills 'n' Thrills And Bellyaches"","b'ARPATQ21187B9ACAFC'",53.4796,"b'Manchester England'",-2.24881,"b'Happy Mondays'",0.0,200.80281,11,0.504,113.781,4,1.0,"b"Grandbag's Funeral"",1990
6685,"b'SOBCRBS12A6D4FBC7A'",239681,"b'Louisiana Blues And Zydeco'","b'ARDL6T21187FB36FDD'",30.53301,"b'Opelousas LA'",-92.08238,"b'Clifton Chenier'",0.0,191.13751,11,0.569,203.773,4,0.0,"b"Clifton's Two Step"",0
6686,"b'SOHALYK12A8C13E218'",347107,"b'Gangsta Funk'","b'ARV4I6F1187FB4D595'",,"b''",,"b'5th Ward Boyz'",0.0,120.81587,9,0.169,95.466,3,0.712,"b'Ghetto Curse Words (Chopped&Screwed)'",1994
6687,"b'SOBMQPO12AB0189FCB'",711654,"b'\xc3\x84rger Mit Der Unsterblichkeit'","b'ARGR98V1187FB3A1B9'",,"b''",,"b'Andreas Dorau'",0.0,224.54812,0,0.062,104.321,4,0.924,"b'Warten'",0
6688,"b'SOSCUFQ12AB0184B0B'",424018,"b'In for the kill'","b'ARW4P0V1187B9B182E'",,"b''",,"b'Inhume'",0.0,185.20771,6,0.341,141.423,1,0.0,"b'Inhume'",2003
6689,"b'SOUUJHP12AB018FA32'",769640,"b'Arika Kane'","b'ARKGGBJ122ECCBAC65'",41.51776,"b'Connecticut'",-72.75753,"b'Arika Kane'",0.0,236.66893,5,0.6,119.987,4,1.0,"b'Never Really Knew U'",0
6690,"b'SOZSKYN12A8C13A883'",299181,"b'Martina'","b'ARF3GX71187FB3EB66'",,"b'Medicine Lodge KS'",,"b'Martina McBride'",0.0,349.33506,1,0.392,127.434,4,0.0,"b"God's Will"",2003
6691,"b'SOSWCXN12A6D4FAE3C'",176456,"b'Brenda Lee'","b'ARGKD4W1187B990E04'",33.71197,"b'Lithonia GA'",-84.10599,"b'Brenda Lee'",0.0,188.26404,7,0.658,89.13,4,0.241,"b'Your One And Only (LP Version)'",1960
6692,"b'SOSHZVC12A58A79BC7'",294758,"b'The God Chasers'","b'AREXX3T1187B989950'",38.8991,"b'Washington'",-77.029,"b'Scott Krippayne'",0.0,231.07873,9,0.545,115.934,3,0.741,"b'I Want To Know You More'",0
6693,"b'SOTBQXH12A8AE4778C'",279981,"b'New morning'","b'ARWJHW61187B98FA8E'",-4.03479,"b'Kasai Zaire'",21.75627,"b'Papa Wemba'",0.0,168.6722,2,0.591,83.529,5,0.705,"b'Excuse me'",1998
6694,"b'SOODZXH12A8C13A7CC'",103843,"b'David Shrinks'","b'ARHTP2H1187B9A9A7F'",43.58915,"b'Stickney'",-98.44127,"b'Migraine'",0.0,110.75873,9,0.777,153.372,3,0.618,"b'Baby Doll'",0
6695,"b'SOZALUE12AF729C714'",600448,"b'Go!'","b'AR07QYZ1187FB5BF78'",,"b''",,"b'Letters To Cleo'",0.0,220.76036,4,0.223,130.619,4,0.0,"b'Co-Pilot (Album Version)'",1997
6696,"b'SOKGCTC12A8C13D300'",261285,"b'Martina'","b'ARDNW1B1187FB4ABBB'",,"b''",,"b'Africando'",0.0,460.48608,5,0.841,90.861,4,0.473,"b'Lindas Africanas'",2003
6697,"b'SOFRYEV12A8C139B76'",249417,"b"Dr. Elmo's Twisted Christmas"","b'AR45KNL1187B992E53'",37.77916,"b'California - SF'",-122.42005,"b'Dr. Elmo'",0.0,223.26812,9,0.61,102.134,4,0.611,"b"Here's to the Lonely"",0
6698,"b'SOFLXEI12A6D4F6639'",47639,"b'Business As Usual'","b'ARSQDUN1187B98D7D7'",,"b'allentown Pennsylvania USA'",,"b'EPMD'",0.0,310.54322,7,0.769,98.037,7,0.987,"b'Give The People'",1990
6699,"b'SOUPAIZ12A6D4FAFD1'",62337,"b'An Anthology: The Elektra Years'","b'ARHWVGW1187FB41479'",,"b''",,"b'The Paul Butterfield Blues Band'",0.0,161.20118,5,0.503,68.055,7,0.668,"b"Lovin' Cup ( Remastered '97 Version )"",0
6700,"b'SOVIUUB12AB017F36F'",503061,"b'Straight Shooter'","b'ARD8JVH1187FB4DA04'",,"b'England'",,"b'Bad Company'",0.0,365.24363,2,0.539,116.486,4,0.861,"b'Call On Me'",1975
6701,"b'SOHNTCE12A3F1E997C'",642828,"b'Busy Body!!! Live In Tacoma 1964'","b'ARLLRL61187B9B6698'",47.25513,"b'Tacoma WA'",-122.44165,"b'The Sonics'",0.0,143.64689,2,0.693,162.609,4,0.785,"b'Tall Cool One'",0
6702,"b'SOJMHGU12AB01872F6'",769587,"b'Coro montenero'","b'AR0PUK71187B9AC3C0'",40.71455,"b'New York NY'",-74.00712,"b'Chorus Line'",0.0,150.69995,11,0.461,78.031,1,0.896,"b'Mamma pettenami'",0
6703,"b'SOCOKCJ12AB0180FAC'",462727,"b'Another Round'","b'ARIT9Y51187FB364AE'",54.49857,"b'Alberta Canada'",-114.99993,"b'The Irish Rovers'",0.0,204.14649,7,0.7,238.875,1,0.0,"b'Planxty Morgan Magan/ The Morning Dew'",0
6704,"b'SOIXFAQ12A8C13F588'",123416,"b'The Rhythm Of The Night'","b'ARNVCZC1187B9934F5'",,"b''",,"b'Corona'",0.0,343.40526,8,0.49,126.954,4,0.898,"b"You Gotta Be Movin'"",0
6705,"b'SOIAZQK12A6D4FAE8C'",45133,"b'The Singles Collection'","b'ARBUHDB1187FB3E72C'",46.87591,"b'Fargo ND'",-96.78176,"b'Bobby Vee'",0.0,134.29506,8,0.583,155.264,3,1.0,"b'Anonymous Phone Call'",0
6706,"b'SONLOKJ12AB0187617'",350409,"b'Aftermath (UK Version)'","b'ARFCUN31187B9AD578'",51.50632,"b'London England'",-0.12714,"b'The Rolling Stones'",0.0,189.67465,4,0.523,132.903,1,0.0,"b'Think'",1966
6707,"b'SOIIKIF12A8C131B3F'",284966,"b'Rabbit Songs'","b'ARC6UC81187B989062'",40.71455,"b'NY - New York City'",-74.00712,"b'Hem'",0.0,222.74567,4,0.5,108.054,3,1.0,"b'When I Was Drinking'",2000
6708,"b'SODDUCR12A58A7756F'",13393,"b'Marshall Crenshaw'","b'AR2MD2P1187FB5B328'",,"b'Detroit'",,"b'Marshall Crenshaw'",0.0,95.86893,8,0.853,162.653,4,1.0,"b'Rave On (Live 1982)'",2000
6709,"b'SOSVMOH12AB018CAD1'",802052,"b'Lotus Groove'","b'AR8WHID1187FB549B1'",,"b''",,"b'Mystic Rhythms Band'",0.0,453.66812,5,0.158,122.875,4,0.817,"b'Eden'",0
6710,"b'SOHWDNK12A6D4F9837'",47240,"b'MTV Unplugged'","b'ARMI8BW1187FB57B2E'",,"b'New York NY'",,"b'Kiss'",0.0,283.84608,8,0.936,149.012,4,0.0,"b'Every Time I Look At You'",0
6711,"b'SOAQIWX12A8C13C9AB'",250395,"b"A Pretty Gal's Love"","b'ARPEJMN11F4C84080E'",38.00335,"b'Virginia'",-79.77127,"b'New Roanoke Jug Band'",0.0,189.59628,2,0.767,96.064,1,0.0,"b"A Pretty Gal's Love"",0
6712,"b'SOODJVB12A58A7B187'",651020,"b'P.E.A.C.E / War'","b'ARYZFGE1187FB39A8C'",,"b''",,"b'False Prophets'",0.0,242.88608,0,0.6,119.048,4,0.195,"b'Banana Split Republic'",1984
6713,"b'SODOQYK12A6D4F77FF'",41943,"b'Out Of Sight: More Sounds From The In Crowd'","b'ARJ9DSA1187B990E00'",,"b''",,"b'John Mayall & The Bluesbreakers'",0.0,156.9171,0,0.263,120.736,4,0.212,"b'Looking Back'",1997
6714,"b'SONTOZF12A8C138296'",295707,"b'Voy A Enamorarte'","b'AR4O3MM1187FB3DF77'",18.22328,"b'Puerto Rico'",-66.42889,"b'Gisselle'",0.0,244.34893,10,0.272,78.571,4,0.516,"b'Prefiero Decir Adios'",0
6715,"b'SOROWVN12A8C142E90'",239126,"b'No-One to Blame'","b'AR7LIU31187B98EF11'",,"b''",,"b'Rita Chiarelli'",0.0,208.40444,8,0.472,120.129,4,1.0,"b"Grits Ain't Groceries"",2004
6716,"b'SOCEAHC12AB0186B7A'",602012,"b'Love Letters'","b'ARVAE1F1187B994957'",39.95227,"b'Philadelphia PA'",-75.16237,"b'Gerald Veasley'",0.0,251.21914,5,0.733,76.693,4,1.0,"b'Love Letter'",1999
6717,"b'SOAZGWL12A6D4F7AC2'",33272,"b'The Music of The Beatles In Bossa Nova'","b'AREYIHC1187B99CE0B'",,"b''",,"b'Brasilian Tropical Orchestra'",0.0,160.31302,5,0.513,159.848,4,0.166,"b'Yesterday'",1999
6718,"b'SOZOVJG12AB018632B'",504374,"b'Mirror Music'","b'ARJ66JQ1187B99D2FF'",,"b''",,"b'Wordsworth'",0.0,254.98077,6,0.2,120.2,3,1.0,"b'Gotta Pay (Produced by Oddisee)'",2004
6719,"b'SOVURQM12A58A7EA86'",415927,"b"Solomon's Seal"","b'ARVKAWO11F50C47C9A'",,"b''",,"b'Pentangle'",0.0,224.80934,7,0.011,94.939,7,0.593,"b'The Snows'",0
6720,"b'SOLUUHL12AB0181698'",648911,"b'The X-Files 5.0'","b'ARTHEAP122BCFCD0B2'",,"b''",,"b'DJ X-Change'",0.0,244.08771,1,0.494,136.993,4,0.973,"b'3'",0
6721,"b'SOJQGJR12AB017FF87'",396810,"b'La Toussaint'","b'ARMEUT11187B9BA155'",,"b''",,"b'Steve Riley & The Mamou Playboys'",0.0,189.64853,7,0.525,94.073,4,0.718,"b'Katherine'",1995
6722,"b'SOKZVFO12A8C136AE7'",262877,"b'Hahnenkampf Live'","b'ARS6KFB1187FB59B12'",,"b''",,"b'K.I.Z.'",0.0,331.31057,5,0.392,120.234,4,0.906,"b'Walpurgisnacht'",2007
6723,"b'SOEGTFO12A8C13EA14'",240728,"b'Uphill Battle'","b'AR0B6VD1187B99C293'",34.47326,"b'Ventura County CA'",-119.05505,"b'Uphill Battle'",0.0,323.36934,2,0.889,107.329,4,0.694,"b'Climate Control'",2002
6724,"b'SOKPOMF12AB01855A6'",500837,"b'Volvio La Alegria_ Vieja !!!'","b'ARO0R521187B98A2D1'",,"b''",,"b'2 Minutos'",0.0,178.72934,0,0.359,102.055,4,0.33,"b'Tema De Adrian'",2003
